index,name,onclick,ykiho,doctor_info,specialties,special_fields
281,인천적십자병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz"",281);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjE0ODEjODEjJDEjJDIjJDgz,"총 인원 : 23명 (의사 : 22, 치과의사 : 1, 한의사 : 0)","내과 (4), 신경과 (1), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (5)","내과 (4), 신경과 (1), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (5), 치주과 (0)"
282,인제대학교 상계백병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz"",282);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,"총 인원 : 155명 (의사 : 149, 치과의사 : 6, 한의사 : 0)","내과 (29), 신경과 (5), 정신건강의학과 (5), 외과 (12), 정형외과 (9), 신경외과 (4), 심장혈관흉부외과 (2), 성형외과 (3), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (8), 안과 (7), 이비인후과 (3), 피부과 (3), 비뇨의학과 (3), 영상의학과 (9), 방사선종양학과 (2), 병리과 (3), 진단검사의학과 (4), 재활의학과 (4), 핵의학과 (1), 가정의학과 (4), 응급의학과 (7), 구강악안면외과 (2), 통합치의학과 (1)","내과 (29), 신경과 (5), 정신건강의학과 (5), 외과 (12), 정형외과 (9), 신경외과 (4), 심장혈관흉부외과 (2), 성형외과 (3), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (8), 안과 (7), 이비인후과 (3), 피부과 (3), 비뇨의학과 (3), 영상의학과 (9), 방사선종양학과 (2), 병리과 (3), 진단검사의학과 (4), 재활의학과 (4), 핵의학과 (1), 가정의학과 (4), 응급의학과 (7), 직업환경의학과 (0), 구강악안면외과 (2)"
283,(의)나사렛의료재단 나사렛국제병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz"",283);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 60명 (의사 : 55, 치과의사 : 3, 한의사 : 2)","내과 (15), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (3), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (6), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (7), 직업환경의학과 (5), 한방재활의학과 (2)","내과 (15), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (3), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (6), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (7), 직업환경의학과 (5), 예방의학과 (0), 구강악안면외과 (0), 한방내과 (0), 한방재활의학과 (2)"
284,의료법인동신의료재단 동신병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz"",284);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,"총 인원 : 22명 (의사 : 22, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (1), 병리과 (1), 가정의학과 (2), 응급의학과 (1)","내과 (5), 신경과 (1), 외과 (3), 정형외과 (3), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (0), 영상의학과 (1), 병리과 (1), 가정의학과 (2), 응급의학과 (1)"
285,현대병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz"",285);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjE0ODEjNTEjJDEjJDYjJDgz,"총 인원 : 89명 (의사 : 88, 치과의사 : 1, 한의사 : 0)","내과 (21), 신경과 (4), 정신건강의학과 (1), 정형외과 (10), 신경외과 (5), 심장혈관흉부외과 (1), 성형외과 (1), 마취통증의학과 (4), 산부인과 (2), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (2), 재활의학과 (2), 응급의학과 (7), 통합치의학과 (1)","내과 (21), 신경과 (4), 정신건강의학과 (1), 외과 (8), 정형외과 (10), 신경외과 (5), 심장혈관흉부외과 (1), 마취통증의학과 (4), 산부인과 (2), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (2), 재활의학과 (2), 응급의학과 (7), 치주과 (0)"
286,뉴대성병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz"",286);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 26명 (의사 : 25, 치과의사 : 1, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (2), 정형외과 (1), 신경외과 (1), 성형외과 (1), 마취통증의학과 (1), 소아청소년과 (2), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1), 직업환경의학과 (1), 통합치의학과 (1)","내과 (5), 신경과 (1), 외과 (2), 정형외과 (1), 신경외과 (1), 성형외과 (1), 마취통증의학과 (1), 소아청소년과 (2), 비뇨의학과 (0), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1), 직업환경의학과 (1), 예방의학과 (0), 치과교정과 (0)"
287,의료법인성화의료재단 대한병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz"",287);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 14명 (의사 : 14, 치과의사 : 0, 한의사 : 0)","신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (1), 진단검사의학과 (1)","내과 (2), 신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 영상의학과 (1), 진단검사의학과 (1), 응급의학과 (0)"
288,근로복지공단인천병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz"",288);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQyNjE0ODEjODEjJDEjJDIjJDgz,"총 인원 : 32명 (의사 : 32, 치과의사 : 0, 한의사 : 0)","내과 (2), 신경과 (2), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (4), 직업환경의학과 (6)","내과 (2), 신경과 (2), 정신건강의학과 (1), 외과 (1), 정형외과 (2), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (4), 가정의학과 (0), 응급의학과 (0), 직업환경의학과 (6), 치과보철과 (0)"
289,의료법인한전의료재단 한일병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz"",289);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,"총 인원 : 107명 (의사 : 105, 치과의사 : 2, 한의사 : 0)","내과 (23), 신경과 (5), 정신건강의학과 (1), 외과 (6), 정형외과 (6), 신경외과 (4), 심장혈관흉부외과 (1), 성형외과 (3), 마취통증의학과 (5), 산부인과 (1), 소아청소년과 (3), 안과 (1), 이비인후과 (2), 피부과 (1), 비뇨의학과 (2), 영상의학과 (4), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 핵의학과 (2), 가정의학과 (3), 응급의학과 (14), 직업환경의학과 (8), 치과보철과 (1), 통합치의학과 (1)","내과 (23), 신경과 (5), 정신건강의학과 (1), 외과 (6), 정형외과 (6), 신경외과 (4), 심장혈관흉부외과 (1), 성형외과 (3), 마취통증의학과 (5), 산부인과 (1), 소아청소년과 (3), 안과 (1), 이비인후과 (2), 피부과 (1), 비뇨의학과 (2), 영상의학과 (4), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 핵의학과 (2), 가정의학과 (3), 응급의학과 (14), 직업환경의학과 (8), 치과보철과 (1)"
290,부천우리병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz"",290);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 22명 (의사 : 21, 치과의사 : 1, 한의사 : 0)","내과 (6), 신경과 (2), 외과 (1), 정형외과 (3), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1), 예방의학과 (1)","내과 (6), 신경과 (2), 외과 (1), 정형외과 (3), 신경외과 (0), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1), 구강내과 (0), 통합치의학과 (0)"
291,부민병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz"",291);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,"총 인원 : 61명 (의사 : 61, 치과의사 : 0, 한의사 : 0)","내과 (10), 신경과 (1), 외과 (2), 정형외과 (19), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (4), 산부인과 (1), 소아청소년과 (2), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (2)","내과 (10), 신경과 (1), 외과 (2), 정형외과 (19), 신경외과 (3), 마취통증의학과 (4), 산부인과 (1), 소아청소년과 (2), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (2)"
292,미즈메디병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz"",292);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 60명 (의사 : 60, 치과의사 : 0, 한의사 : 0)","내과 (13), 외과 (5), 마취통증의학과 (4), 소아청소년과 (8), 비뇨의학과 (2), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (1)","내과 (13), 외과 (5), 마취통증의학과 (4), 산부인과 (22), 소아청소년과 (8), 비뇨의학과 (2), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (1)"
293,의료법인대인의료재단 다니엘종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz"",293);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 23명 (의사 : 22, 치과의사 : 1, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (2), 직업환경의학과 (2), 예방의학과 (1)","내과 (5), 신경과 (1), 외과 (1), 정형외과 (2), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (0), 응급의학과 (2), 직업환경의학과 (2), 예방의학과 (1), 치과보철과 (0), 치주과 (0), 치과보존과 (0), 통합치의학과 (0)"
294,이화여자대학교의과대학부속서울병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz"",294);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,"총 인원 : 268명 (의사 : 260, 치과의사 : 8, 한의사 : 0)","내과 (56), 신경과 (13), 정신건강의학과 (3), 외과 (19), 정형외과 (9), 신경외과 (8), 심장혈관흉부외과 (11), 성형외과 (3), 마취통증의학과 (20), 산부인과 (9), 소아청소년과 (20), 안과 (5), 이비인후과 (3), 피부과 (2), 비뇨의학과 (5), 영상의학과 (27), 방사선종양학과 (2), 병리과 (6), 진단검사의학과 (3), 재활의학과 (3), 핵의학과 (3), 가정의학과 (9), 응급의학과 (17), 직업환경의학과 (1), 구강악안면외과 (2), 치과보철과 (1), 치과교정과 (1), 치과보존과 (1), 통합치의학과 (1)","내과 (56), 신경과 (13), 정신건강의학과 (3), 외과 (19), 정형외과 (9), 신경외과 (8), 심장혈관흉부외과 (11), 성형외과 (3), 마취통증의학과 (20), 산부인과 (9), 소아청소년과 (20), 안과 (5), 이비인후과 (3), 피부과 (2), 비뇨의학과 (5), 영상의학과 (27), 방사선종양학과 (2), 병리과 (6), 진단검사의학과 (3), 재활의학과 (3), 핵의학과 (3), 가정의학과 (9), 응급의학과 (17), 구강악안면외과 (2), 치과보존과 (1), 통합치의학과 (1)"
295,의료법인 인천사랑병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz"",295);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQyNjEwMDIjODEjJDEjJDYjJDgz,"총 인원 : 63명 (의사 : 63, 치과의사 : 0, 한의사 : 0)","내과 (17), 신경과 (1), 정신건강의학과 (1), 외과 (4), 정형외과 (4), 신경외과 (3), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (5), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (7), 직업환경의학과 (1), 예방의학과 (1)","내과 (17), 신경과 (1), 정신건강의학과 (1), 외과 (4), 정형외과 (4), 신경외과 (3), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (5), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (7), 직업환경의학과 (1)"
296,의료법인 청구성심병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz"",296);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 27명 (의사 : 27, 치과의사 : 0, 한의사 : 0)","내과 (6), 신경과 (1), 외과 (3), 정형외과 (4), 마취통증의학과 (2), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (3)","내과 (6), 신경과 (1), 외과 (3), 정형외과 (4), 마취통증의학과 (2), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (3)"
297,부평세림병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz"",297);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 59명 (의사 : 57, 치과의사 : 2, 한의사 : 0)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (4), 신경외과 (4), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (4), 응급의학과 (7), 직업환경의학과 (3), 예방의학과 (1)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (4), 신경외과 (4), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (4), 응급의학과 (7), 직업환경의학과 (3), 예방의학과 (1), 예방치과 (0)"
298,가톨릭대학교 은평성모병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz"",298);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,"총 인원 : 229명 (의사 : 225, 치과의사 : 4, 한의사 : 0)","내과 (55), 신경과 (6), 정신건강의학과 (4), 외과 (20), 정형외과 (10), 신경외과 (9), 심장혈관흉부외과 (5), 성형외과 (3), 마취통증의학과 (13), 산부인과 (9), 소아청소년과 (12), 안과 (9), 이비인후과 (6), 피부과 (2), 비뇨의학과 (4), 영상의학과 (16), 방사선종양학과 (2), 병리과 (6), 진단검사의학과 (4), 재활의학과 (3), 핵의학과 (1), 가정의학과 (6), 응급의학과 (13), 구강악안면외과 (1), 치과보철과 (1), 치과보존과 (1), 통합치의학과 (1)","내과 (55), 신경과 (6), 정신건강의학과 (4), 외과 (20), 정형외과 (10), 신경외과 (9), 심장혈관흉부외과 (5), 성형외과 (3), 마취통증의학과 (13), 산부인과 (9), 소아청소년과 (12), 안과 (9), 이비인후과 (6), 피부과 (2), 비뇨의학과 (4), 영상의학과 (16), 방사선종양학과 (2), 병리과 (6), 진단검사의학과 (4), 결핵과 (0), 재활의학과 (3), 핵의학과 (1), 가정의학과 (6), 응급의학과 (13), 구강악안면외과 (1), 치과보철과 (1), 치과보존과 (1)"
299,우리들병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz"",299);",JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,"총 인원 : 19명 (의사 : 19, 치과의사 : 0, 한의사 : 0)","내과 (1), 외과 (1), 정형외과 (3), 신경외과 (7), 마취통증의학과 (2), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1)","내과 (1), 외과 (1), 정형외과 (3), 신경외과 (7), 마취통증의학과 (2), 산부인과 (0), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1)"
300,인천광역시의료원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz"",300);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDQjJDgz,"총 인원 : 49명 (의사 : 46, 치과의사 : 3, 한의사 : 0)","내과 (8), 신경과 (1), 정신건강의학과 (4), 외과 (4), 정형외과 (2), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (2), 안과 (2), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (2), 가정의학과 (3), 응급의학과 (3), 직업환경의학과 (1), 구강악안면외과 (1)","내과 (8), 신경과 (1), 정신건강의학과 (4), 외과 (4), 정형외과 (2), 신경외과 (2), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (2), 소아청소년과 (0), 안과 (2), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (2), 가정의학과 (3), 응급의학과 (3), 직업환경의학과 (1), 치과보철과 (0), 치과보존과 (0)"
301,현대유비스병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz"",301);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,"총 인원 : 46명 (의사 : 44, 치과의사 : 2, 한의사 : 0)","내과 (10), 신경과 (2), 외과 (2), 정형외과 (6), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (2), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (4), 진단검사의학과 (1), 가정의학과 (3), 응급의학과 (2), 직업환경의학과 (1)","내과 (10), 신경과 (2), 외과 (2), 정형외과 (6), 신경외과 (3), 심장혈관흉부외과 (1), 마취통증의학과 (2), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (4), 진단검사의학과 (1), 가정의학과 (3), 응급의학과 (2), 직업환경의학과 (1)"
302,의료법인루가의료재단 나은병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz"",302);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjNjEjJDEjJDAjJDgz,"총 인원 : 94명 (의사 : 89, 치과의사 : 5, 한의사 : 0)","내과 (21), 신경과 (2), 정신건강의학과 (1), 외과 (6), 정형외과 (4), 신경외과 (6), 심장혈관흉부외과 (1), 마취통증의학과 (4), 산부인과 (3), 소아청소년과 (1), 안과 (2), 이비인후과 (3), 피부과 (1), 비뇨의학과 (2), 영상의학과 (5), 병리과 (2), 진단검사의학과 (2), 재활의학과 (3), 가정의학과 (3), 응급의학과 (7), 직업환경의학과 (3), 예방의학과 (3), 통합치의학과 (4)","내과 (21), 신경과 (2), 정신건강의학과 (1), 외과 (6), 정형외과 (4), 신경외과 (6), 심장혈관흉부외과 (1), 성형외과 (0), 마취통증의학과 (4), 산부인과 (3), 소아청소년과 (1), 안과 (2), 이비인후과 (3), 피부과 (1), 비뇨의학과 (2), 영상의학과 (5), 병리과 (2), 진단검사의학과 (2), 재활의학과 (3), 가정의학과 (3), 응급의학과 (7), 직업환경의학과 (3), 예방의학과 (3), 구강악안면외과 (0), 치과보철과 (0), 치과교정과 (0), 치주과 (0), 치과보존과 (0), 구강내과 (0), 예방치과 (0)"
